left_child,right_child,distance,size
79105.0,79300.0,0.019441076599525518,75.0
39550.0,76663.0,0.01944188496777522,22.0
79283.0,78061.0,0.019443815991648853,59.0
47311.0,71531.0,0.019444447155817276,5.0
27910.0,77453.0,0.01944547920269641,29.0
48649.0,79343.0,0.019445844380561263,1037.0
9529.0,79212.0,0.019446140644941948,5.0
3368.0,3372.0,0.019446817109758603,2.0
3373.0,79353.0,0.019446817109758603,3.0
1077.0,78688.0,0.019449072359785248,5.0
14955.0,26533.0,0.01944996241817977,2.0
26534.0,79356.0,0.01944996241817977,3.0
45946.0,74031.0,0.0194501135457969,7.0
27904.0,79321.0,0.01945090558473473,319.0
42809.0,42807.0,0.0194518315536178,2.0
41055.0,79312.0,0.0194518315536178,46.0
79360.0,79361.0,0.0194518315536178,48.0
22635.0,78398.0,0.019453809241390365,12.0
37279.0,37173.0,0.019456072455824855,2.0
37172.0,79364.0,0.019456072455824855,3.0
79165.0,79344.0,0.019456594746258833,2240.0
16944.0,79366.0,0.01945765484476876,2241.0
3801.0,78971.0,0.019458902085218235,9.0
23967.0,23969.0,0.019459688676189253,2.0
6025.0,78788.0,0.01946206843907903,144.0
49429.0,78880.0,0.019463185294320378,41.0
16497.0,78612.0,0.019463671690763244,86.0
61468.0,61517.0,0.019465292191005314,10.0
46399.0,79204.0,0.019468606032649913,96.0
48236.0,79153.0,0.01947065878633237,91.0
34786.0,28788.0,0.019471522267540477,2.0
79376.0,27321.0,0.019471522267540477,3.0
39009.0,79367.0,0.019472446694764056,2242.0
68247.0,79351.0,0.019473097959510827,1042.0
5053.0,78654.0,0.01947313244173113,7.0
32486.0,79261.0,0.01947379250809065,18.0
50486.0,79088.0,0.019473992076887943,363.0
50485.0,79382.0,0.019473992076887943,364.0
1700.0,79305.0,0.019475480455075942,397.0
1701.0,79384.0,0.019475480455075942,398.0
37085.0,78581.0,0.019477170204171678,97.0
50972.0,50973.0,0.019478491033726075,2.0
50971.0,79387.0,0.019478491033726075,3.0
7345.0,74063.0,0.019479548233859726,7.0
28756.0,79272.0,0.01948176280773538,171.0
28757.0,79390.0,0.01948176280773538,172.0
20126.0,76103.0,0.019483115443847364,21.0
32675.0,79207.0,0.019483306697719128,54.0
29334.0,79178.0,0.019484696796515762,67.0
7592.0,77531.0,0.019486073130016518,5.0
4167.0,79378.0,0.019487269848102045,2243.0
77835.0,79202.0,0.019488069180246308,169.0
15921.0,79109.0,0.019489268276579704,80.0
79398.0,15922.0,0.019489268276579704,81.0
38965.0,78769.0,0.0194894976485765,9.0
51905.0,79396.0,0.019489511259803326,2244.0
35541.0,78763.0,0.019490452453229164,196.0
39236.0,77066.0,0.019490716420917712,3.0
16513.0,76436.0,0.019491921655156032,7.0
16623.0,10691.0,0.019492343324475893,2.0
10690.0,79405.0,0.019492343324475893,3.0
30240.0,78566.0,0.019493718953311652,12.0
2757.0,2738.0,0.019493841855020243,2.0
1415.0,79408.0,0.019493841855020243,3.0
50137.0,50138.0,0.01949477074059442,2.0
79410.0,79251.0,0.01949477074059442,132.0
51761.0,79401.0,0.019496574545911947,2245.0
34437.0,17124.0,0.01949670313749118,2.0
79413.0,78443.0,0.01949670313749118,4.0
79414.0,76963.0,0.01949670313749118,7.0
50685.0,50684.0,0.01949750500675335,2.0
50809.0,79416.0,0.01949750500675335,3.0
14804.0,76916.0,0.019497676699708602,22.0
34028.0,34025.0,0.0194977399592722,2.0
34027.0,79419.0,0.0194977399592722,3.0
67310.0,79231.0,0.01949912060644776,17.0
78326.0,79166.0,0.019500592972791067,178.0
22043.0,22024.0,0.019501031038629584,2.0
22041.0,79423.0,0.019501031038629584,3.0
28512.0,78692.0,0.019501480017907875,7.0
25176.0,73682.0,0.019504424725562988,6.0
19830.0,19831.0,0.01950481793728967,2.0
79427.0,79370.0,0.01950481793728967,146.0
55834.0,78062.0,0.019505150918323992,38.0
54422.0,71329.0,0.019506221273495536,15.0
70141.0,78614.0,0.019509178497571212,27.0
51012.0,51014.0,0.019511081306283002,2.0
3924.0,79432.0,0.019511081306283002,3.0
78580.0,77447.0,0.019511752212969465,8.0
11111.0,79385.0,0.01951313015809344,399.0
11110.0,79435.0,0.01951313015809344,400.0
17779.0,30155.0,0.01951339920587585,2.0
29386.0,79437.0,0.01951339920587585,3.0
29658.0,29659.0,0.019514259247590593,2.0
79439.0,79310.0,0.019514259247590593,594.0
26967.0,78478.0,0.01951520092633126,56.0
31764.0,72876.0,0.01951754932069162,5.0
76807.0,79122.0,0.01951779057652899,60.0
16278.0,78471.0,0.0195179335473717,187.0
49831.0,79359.0,0.019519202403216338,320.0
29729.0,79266.0,0.019522125918651528,111.0
27129.0,78842.0,0.01952395235208976,131.0
24860.0,74022.0,0.01952417588843413,4.0
13505.0,67445.0,0.019525999933032914,5.0
35310.0,56944.0,0.019526146086147073,4.0
18487.0,78198.0,0.019526278020997302,52.0
34561.0,79180.0,0.019527800334916696,61.0
34560.0,79452.0,0.019527800334916696,62.0
3944.0,78679.0,0.01952806525574128,11.0
39678.0,77860.0,0.01952885742571649,4.0
36776.0,56899.0,0.019529423709579868,7.0
25258.0,25255.0,0.019529852898137363,2.0
25252.0,79457.0,0.019529852898137363,3.0
18367.0,76454.0,0.019529891660893688,5.0
34104.0,79412.0,0.01953053908123627,2246.0
78355.0,70938.0,0.01953137170796814,69.0
33479.0,1100.0,0.0195323434472665,2.0
79462.0,22877.0,0.0195323434472665,3.0
52228.0,76901.0,0.01953379048670228,19.0
13732.0,79460.0,0.01953450249137578,2247.0
9334.0,77725.0,0.019534965747375805,9.0
31815.0,79436.0,0.019537018845494265,401.0
60908.0,73956.0,0.01953897811178817,14.0
39886.0,79282.0,0.01953902548930239,65.0
32043.0,75825.0,0.019539599901957815,14.0
29253.0,16269.0,0.019543188777746353,2.0
79471.0,16262.0,0.019543188777746353,3.0
27348.0,27349.0,0.019543547032267333,2.0
79473.0,75353.0,0.019543547032267333,12.0
41670.0,76694.0,0.01954366567961922,37.0
10193.0,75537.0,0.0195443631797495,47.0
48749.0,76839.0,0.01954517265660259,40.0
24741.0,73863.0,0.019549349930648434,42.0
10483.0,79162.0,0.01955118106477432,135.0
31953.0,75435.0,0.019554942448000108,14.0
751.0,79444.0,0.019555173602771717,188.0
1351.0,33470.0,0.019556038054076214,2.0
1354.0,79482.0,0.019556038054076214,3.0
30499.0,30534.0,0.019557095858366458,2.0
27567.0,79484.0,0.019557095858366458,3.0
46010.0,78977.0,0.019557610248203232,66.0
79375.0,79402.0,0.019558021236816242,287.0
78965.0,20086.0,0.01956019947947472,4.0
79488.0,20090.0,0.01956019947947472,5.0
9997.0,62872.0,0.019560945937985345,4.0
32597.0,59012.0,0.019563985428020535,5.0
25411.0,74752.0,0.019565996742177745,6.0
13167.0,79012.0,0.019566576223773346,10.0
34650.0,79465.0,0.0195685013761845,2248.0
26800.0,78296.0,0.019568753043267544,27.0
26799.0,79495.0,0.019568753043267544,28.0
15628.0,15627.0,0.01956896616892828,2.0
79497.0,79223.0,0.01956896616892828,16.0
19048.0,78316.0,0.019569057947796172,4.0
19109.0,34287.0,0.01956987754905891,2.0
79500.0,77980.0,0.01956987754905891,33.0
21342.0,79190.0,0.019569887539677946,30.0
4833.0,75646.0,0.019570113680900565,11.0
33118.0,11330.0,0.019570905654867774,2.0
79504.0,26085.0,0.019570905654867774,3.0
47870.0,78945.0,0.01957132756535429,17.0
4403.0,75237.0,0.019571573244961542,9.0
4052.0,77228.0,0.019571919785914146,4.0
4204.0,79508.0,0.019571919785914146,5.0
73535.0,19008.0,0.019573136567739895,10.0
19007.0,79510.0,0.019573136567739895,11.0
56813.0,56806.0,0.019573151378050522,51.0
9787.0,77809.0,0.019573837786733515,8.0
29656.0,29657.0,0.019576533383322707,2.0
79514.0,77922.0,0.019576533383322707,38.0
10108.0,10137.0,0.01957660076859987,2.0
15547.0,79397.0,0.01957695863868578,170.0
26323.0,65363.0,0.019578883501201634,6.0
5016.0,79327.0,0.01957927288988536,58.0
28357.0,78212.0,0.019580901477068688,24.0
75523.0,77889.0,0.01958161057045663,38.0
30046.0,79494.0,0.019581867437233672,2249.0
77658.0,74731.0,0.019582866006125056,6.0
26324.0,79518.0,0.01958306626989103,7.0
6626.0,76002.0,0.019583468326977434,6.0
24242.0,76816.0,0.019585184402668515,5.0
1815.0,77543.0,0.019586591201444695,10.0
78793.0,75407.0,0.019587116561801364,64.0
29836.0,79339.0,0.01958719493859496,81.0
72497.0,79447.0,0.019588090260247805,134.0
39147.0,79522.0,0.019588665454317755,2250.0
325.0,79445.0,0.019588958097278723,321.0
42023.0,73492.0,0.019589538643766835,4.0
37402.0,79329.0,0.01959060089931696,58.0
78210.0,79467.0,0.019593616677370654,413.0
32099.0,79381.0,0.019596963434346568,19.0
44535.0,44536.0,0.019597094834817967,2.0
79537.0,78790.0,0.019597094834817967,63.0
76628.0,78678.0,0.01959730421442069,16.0
32620.0,32634.0,0.019599036322735457,2.0
79540.0,79151.0,0.019599036322735457,34.0
36542.0,79531.0,0.01959970390692498,2251.0
45299.0,45295.0,0.019599832004202324,2.0
45294.0,79543.0,0.019599832004202324,3.0
42932.0,78057.0,0.01960118268883074,57.0
12521.0,79256.0,0.01960129526438941,8.0
49490.0,78613.0,0.019602100911496098,9.0
3074.0,79319.0,0.019602263857677778,5.0
50399.0,64923.0,0.019602304999440472,9.0
38080.0,37074.0,0.019604749188212423,2.0
36879.0,79550.0,0.019604749188212423,3.0
78476.0,79379.0,0.0196081808082528,1083.0
3601.0,76517.0,0.019608375880221737,34.0
67198.0,77817.0,0.01960872237107726,11.0
21403.0,21437.0,0.019609860459276297,2.0
79555.0,21436.0,0.019609860459276297,3.0
21404.0,79556.0,0.019609860459276297,4.0
33383.0,78896.0,0.019610529376468202,38.0
25313.0,25315.0,0.019610574526497122,2.0
25397.0,79559.0,0.019610574526497122,3.0
34201.0,79517.0,0.019610788905606132,171.0
27043.0,27044.0,0.01961148759372467,2.0
79562.0,78329.0,0.01961148759372467,10.0
32033.0,78713.0,0.019611643983023976,43.0
47007.0,29876.0,0.019615025572972816,2.0
15456.0,79565.0,0.019615025572972816,3.0
5320.0,78016.0,0.01961738645033115,34.0
26406.0,78874.0,0.019617417665061587,10.0
32261.0,74807.0,0.019618321746847838,6.0
79569.0,45686.0,0.019618321746847838,7.0
46727.0,76144.0,0.01961947968096515,9.0
4088.0,79509.0,0.019623471523323655,6.0
40358.0,78536.0,0.019623489082759626,9.0
28331.0,75859.0,0.019623546305875778,33.0
28330.0,79574.0,0.019623546305875778,34.0
47143.0,79542.0,0.01962393048224691,2252.0
1023.0,76922.0,0.019624906511869912,14.0
1121.0,78583.0,0.019627205315559587,75.0
3995.0,79469.0,0.019627631775343525,66.0
15236.0,79399.0,0.019630777466588915,82.0
38911.0,78394.0,0.019633156438441164,337.0
2104.0,79421.0,0.01963317765713266,18.0
77212.0,79326.0,0.019633699686929254,6.0
51478.0,79422.0,0.019634514341906443,179.0
79584.0,19662.0,0.019634514341906443,180.0
32106.0,32055.0,0.019634742127551976,2.0
79586.0,32054.0,0.019634742127551976,3.0
1764.0,27153.0,0.019634760514504773,2.0
79588.0,79011.0,0.019634760514504773,35.0
3773.0,79368.0,0.019635066351072945,10.0
18516.0,76317.0,0.019636548939448113,7.0
1522.0,12226.0,0.019636631361431723,2.0
43861.0,76666.0,0.019636953713871416,4.0
73684.0,73546.0,0.01963909302514669,16.0
10061.0,79576.0,0.019639207141348494,2253.0
79459.0,78738.0,0.01963951594498201,16.0
14707.0,76709.0,0.0196407271287608,7.0
5560.0,79428.0,0.019641247527268847,147.0
33914.0,15820.0,0.019641701431870204,2.0
15821.0,79599.0,0.019641701431870204,3.0
26474.0,79103.0,0.019642676338150256,35.0
25866.0,79552.0,0.019643168587973936,1084.0
77312.0,79264.0,0.019643642118525165,33.0
33341.0,33342.0,0.019644122569755885,2.0
79604.0,70040.0,0.019644122569755885,7.0
59106.0,75569.0,0.01964568645595976,25.0
47065.0,78707.0,0.01964578251481484,43.0
51336.0,75289.0,0.01964594787053773,9.0
26775.0,79602.0,0.01964699419965736,1085.0
51770.0,79595.0,0.019647230654425255,2254.0
2099.0,20303.0,0.01964725099444303,2.0
2070.0,79611.0,0.01964725099444303,3.0
76322.0,79610.0,0.01964946764238776,2260.0
25157.0,78626.0,0.019649539263169917,5.0
30807.0,79613.0,0.019649754154040307,2261.0
1693.0,76981.0,0.01965292808545833,11.0
30458.0,77670.0,0.01965299438988968,46.0
32728.0,59391.0,0.019653829125850026,4.0
27533.0,27532.0,0.019654537736510377,2.0
1941.0,1940.0,0.019654537736510377,2.0
79620.0,79619.0,0.019654537736510377,4.0
37542.0,76140.0,0.01965608439221643,40.0
51714.0,79615.0,0.01965985008506724,2262.0
77310.0,79383.0,0.019660348449690185,370.0
14983.0,14982.0,0.01966114253090889,2.0
79625.0,77663.0,0.01966114253090889,30.0
27556.0,79623.0,0.019661515986300098,2263.0
1773.0,79609.0,0.019663906773906267,1086.0
35825.0,78807.0,0.019665983904777473,51.0
20153.0,79486.0,0.019666602433894387,67.0
9064.0,79554.0,0.01966786325181038,12.0
9061.0,79631.0,0.01966786325181038,13.0
79286.0,74231.0,0.019670801369393344,17.0
30180.0,78603.0,0.01967104672562726,35.0
41849.0,41843.0,0.019671574112152267,2.0
44741.0,79635.0,0.019671574112152267,3.0
47966.0,79627.0,0.0196725295460045,2264.0
3263.0,78934.0,0.019673088930601285,108.0
32171.0,79027.0,0.019673375609225222,36.0
22554.0,78727.0,0.019674214461165972,17.0
31176.0,67489.0,0.019676011896546202,6.0
8798.0,79152.0,0.019676853048255154,62.0
7387.0,79642.0,0.019676853048255154,63.0
51502.0,79607.0,0.019678665755300865,44.0
79644.0,47040.0,0.019678665755300865,45.0
1007.0,71790.0,0.019679170190919394,16.0
34330.0,62066.0,0.019679315892099553,4.0
14943.0,79637.0,0.019679509759725773,2265.0
26686.0,79330.0,0.019680503533637414,14.0
46365.0,79628.0,0.01968108747404876,1087.0
2552.0,79193.0,0.019683265973686213,61.0
46162.0,78737.0,0.019684880567526996,4.0
23743.0,23741.0,0.019685136182843888,2.0
79653.0,23747.0,0.019685136182843888,3.0
5036.0,79648.0,0.01968553567302427,2266.0
8287.0,77773.0,0.019692223787111916,3.0
32574.0,78865.0,0.019695680361100983,24.0
37380.0,78530.0,0.019695954647980303,5.0
24516.0,77362.0,0.019697988338264846,4.0
48848.0,79191.0,0.019699500037776707,46.0
77843.0,79598.0,0.019700842614434902,156.0
48145.0,70936.0,0.019703661170322743,4.0
45756.0,79535.0,0.019705342420190276,414.0
78960.0,78341.0,0.019705541834448604,35.0
46954.0,46953.0,0.019706076950977723,2.0
79665.0,79074.0,0.019706076950977723,47.0
51995.0,51413.0,0.01970715280096535,2.0
79667.0,51604.0,0.01970715280096535,3.0
5226.0,79650.0,0.019707254667862696,1088.0
27566.0,79511.0,0.019707394901157242,12.0
79520.0,79453.0,0.01970854316628273,86.0
47801.0,26580.0,0.01970969867877385,2.0
2173.0,79672.0,0.01970969867877385,3.0
72916.0,77055.0,0.019711095896768175,37.0
79633.0,79669.0,0.01971116193761414,1105.0
26224.0,79663.0,0.019711787239233856,415.0
17628.0,17627.0,0.019711787239233856,2.0
79677.0,79676.0,0.019711787239233856,417.0
16306.0,79655.0,0.019712031779797922,2267.0
8712.0,78785.0,0.01971217805259177,13.0
24212.0,73653.0,0.019713841465727393,11.0
38989.0,79679.0,0.019714801888077966,2268.0
49567.0,79682.0,0.019717498104863153,2269.0
30767.0,79246.0,0.019717752283470533,11.0
28900.0,78957.0,0.01971797443552832,63.0
75918.0,78871.0,0.019718704464735167,23.0
47443.0,78069.0,0.019718773425733405,55.0
38397.0,79683.0,0.0197198098228637,2270.0
29208.0,76239.0,0.01972000132567442,18.0
79689.0,29207.0,0.01972000132567442,19.0
29835.0,79464.0,0.01972308269670864,20.0
46751.0,46752.0,0.019723222457564117,2.0
79692.0,78691.0,0.019723222457564117,37.0
6969.0,6971.0,0.019724671313765974,2.0
6970.0,79694.0,0.019724671313765974,3.0
44703.0,79102.0,0.019726101461927582,162.0
37859.0,78941.0,0.019726426066901503,4.0
79199.0,54059.0,0.01972668418023999,9.0
28439.0,49943.0,0.019729761751403535,2.0
39085.0,79699.0,0.019729761751403535,3.0
28659.0,68628.0,0.019731030388499004,7.0
79701.0,28663.0,0.019731030388499004,8.0
50062.0,79675.0,0.019732714578719904,1106.0
66177.0,79579.0,0.01973322076233688,72.0
30431.0,77682.0,0.019733524957082884,4.0
10994.0,75518.0,0.019733716478373027,4.0
43117.0,78647.0,0.01973417006985653,12.0
47774.0,79301.0,0.019736341868533413,126.0
7249.0,79056.0,0.019736997117463875,30.0
6103.0,79198.0,0.019737120717591556,156.0
2181.0,79688.0,0.019739997323828713,2271.0
38032.0,79711.0,0.019740238388592977,2272.0
29756.0,79687.0,0.019741274275586137,56.0
39821.0,79713.0,0.019741274275586137,57.0
39305.0,79009.0,0.019741449820885708,31.0
31901.0,79496.0,0.019742101818893812,29.0
1324.0,78689.0,0.019754202402372554,6.0
25439.0,79712.0,0.01975471856198298,2273.0
45727.0,77829.0,0.019754824338816725,6.0
27347.0,79521.0,0.01975652135958204,39.0
50988.0,75682.0,0.01975675706966984,12.0
2449.0,79008.0,0.019757438895011085,8.0
36288.0,76147.0,0.01975912559184119,6.0
4616.0,79262.0,0.019760095917819104,5.0
49281.0,77320.0,0.019760276943790133,10.0
27131.0,79703.0,0.019761995648259895,1107.0
48705.0,79440.0,0.019762280788741256,595.0
47735.0,79718.0,0.01976272545753927,2274.0
6197.0,6196.0,0.019763723231018177,2.0
6109.0,79729.0,0.019763723231018177,3.0
8776.0,69715.0,0.019765915220966677,4.0
49343.0,79276.0,0.01976836167065384,3.0
4905.0,76769.0,0.019770625701274382,16.0
49024.0,78651.0,0.019770912936991226,10.0
79734.0,49025.0,0.019770912936991226,11.0
490.0,78879.0,0.019771329545849405,116.0
35984.0,78555.0,0.019771407875152604,64.0
17354.0,79726.0,0.019772441571864106,1108.0
79738.0,17355.0,0.019772441571864106,1109.0
31038.0,79728.0,0.019773400801658042,2275.0
8199.0,75895.0,0.019774139886182776,17.0
31591.0,77391.0,0.01977613170466293,4.0
46041.0,70334.0,0.019776226068176087,4.0
47617.0,79685.0,0.01977709322788591,64.0
8192.0,79581.0,0.019779500598311423,338.0
26879.0,79678.0,0.019781520758323488,418.0
20616.0,76543.0,0.019781600975667453,6.0
57767.0,79739.0,0.019783107489496094,1112.0
21082.0,79748.0,0.01978351434712117,1113.0
12866.0,17007.0,0.019787862358899847,2.0
77695.0,79740.0,0.01978810040464261,2278.0
9678.0,79116.0,0.01978886709258301,14.0
20300.0,79411.0,0.019791736149702577,133.0
5573.0,78854.0,0.019794525835916777,58.0
23843.0,23822.0,0.01979721860538559,2.0
49883.0,78846.0,0.019798699120495564,60.0
51329.0,79394.0,0.01979878074759498,68.0
37858.0,78869.0,0.0197995130256971,4.0
1125.0,79578.0,0.019800182593840844,76.0
50638.0,79337.0,0.019800921484473967,49.0
72162.0,78899.0,0.019801309695841592,23.0
49918.0,79634.0,0.019802671202391837,36.0
79741.0,78712.0,0.01980436055374787,86.0
6218.0,79710.0,0.019806161550828705,157.0
25470.0,78304.0,0.01980637931398496,78.0
8796.0,79643.0,0.019809986060997292,64.0
32346.0,78831.0,0.019810723610529043,8.0
34281.0,79746.0,0.019812533125178857,419.0
6528.0,6525.0,0.019813526562902334,2.0
79769.0,79704.0,0.019813526562902334,74.0
73570.0,79479.0,0.019813796411286038,139.0
58627.0,78437.0,0.01981422606962202,12.0
32702.0,79661.0,0.01981566579722984,157.0
11729.0,74826.0,0.01981665064155069,4.0
10492.0,79530.0,0.019817268209730347,135.0
73460.0,79570.0,0.01981934843659027,15.0
18750.0,79107.0,0.019820012505267156,176.0
79777.0,18751.0,0.019820012505267156,177.0
21125.0,78003.0,0.01982008820291511,5.0
35500.0,79771.0,0.01982164127701829,140.0
15563.0,6002.0,0.019823363755630482,2.0
5986.0,79781.0,0.019823363755630482,3.0
39657.0,79709.0,0.019823975479530284,31.0
47921.0,78425.0,0.019824017991213878,22.0
77409.0,24180.0,0.019825101761331492,5.0
24152.0,79785.0,0.019825101761331492,6.0
30245.0,79407.0,0.019826044401998925,13.0
79787.0,30242.0,0.019826044401998925,14.0
24177.0,74242.0,0.01982685752334109,5.0
24385.0,50595.0,0.019827484236715643,2.0
50596.0,79790.0,0.019827484236715643,3.0
15359.0,77084.0,0.01982861123364705,4.0
35456.0,78469.0,0.019828829864508544,23.0
15413.0,57066.0,0.019829828910435755,6.0
5690.0,5691.0,0.019830264028895747,2.0
79795.0,79727.0,0.019830264028895747,597.0
6852.0,78139.0,0.019832009804920895,65.0
16921.0,78868.0,0.0198320772469077,46.0
19585.0,79749.0,0.019833409030058494,1114.0
37321.0,73944.0,0.01983373962736028,42.0
28121.0,28101.0,0.01983386039240772,2.0
33229.0,79801.0,0.01983386039240772,3.0
75823.0,76121.0,0.01983468417615922,33.0
30099.0,79799.0,0.019837493372496882,1115.0
79804.0,30098.0,0.019837493372496882,1116.0
49074.0,78756.0,0.019837851385283465,35.0
7717.0,77007.0,0.019838274794831703,5.0
987.0,70835.0,0.01983861574716992,18.0
46283.0,78901.0,0.019840058415807545,85.0
79324.0,78575.0,0.019842095364800076,23.0
76216.0,79590.0,0.01984594677240547,17.0
4223.0,34670.0,0.019846421501615148,2.0
4913.0,78801.0,0.019847728960654072,12.0
3486.0,78577.0,0.01984788526905041,23.0
24392.0,24396.0,0.019849327727787892,2.0
24394.0,79815.0,0.019849327727787892,3.0
24321.0,24320.0,0.019849327880235093,2.0
24322.0,79817.0,0.019849327880235093,3.0
3679.0,1220.0,0.019850326520632046,2.0
1228.0,79819.0,0.019850326520632046,3.0
30032.0,68987.0,0.01985128182620252,5.0
15435.0,78546.0,0.019853206314095498,18.0
79822.0,15436.0,0.019853206314095498,19.0
34722.0,77527.0,0.01985320683115993,27.0
22918.0,78370.0,0.01985325466174547,35.0
4452.0,77220.0,0.01985658271081545,37.0
24153.0,79789.0,0.019857872470583664,6.0
50911.0,79596.0,0.019861954500813586,17.0
41539.0,76888.0,0.019863196886734654,34.0
442.0,75764.0,0.019863478154212456,22.0
441.0,79830.0,0.019863478154212456,23.0
22543.0,78275.0,0.01986443330570331,20.0
31078.0,77567.0,0.01986541837263227,8.0
13637.0,78133.0,0.01986565446571527,38.0
2337.0,30639.0,0.019866820925665957,2.0
30719.0,79835.0,0.019866820925665957,3.0
46624.0,79773.0,0.01986691756404847,158.0
28055.0,76821.0,0.019868104581672718,47.0
79159.0,79468.0,0.01986844334725176,21.0
48314.0,79487.0,0.019870875519719708,288.0
43854.0,75677.0,0.019871435667670672,3.0
4.0,79751.0,0.019871975096569072,2279.0
9532.0,79352.0,0.019872092107207296,6.0
31829.0,29869.0,0.019872858234391562,2.0
29868.0,79844.0,0.019872858234391562,3.0
7656.0,77162.0,0.01987464586524301,45.0
13857.0,79842.0,0.01987479163947185,2280.0
79847.0,13858.0,0.01987479163947185,2281.0
40147.0,77957.0,0.019876586753078,4.0
50217.0,79232.0,0.019877312473334543,61.0
48095.0,79848.0,0.01987738987167414,2282.0
4384.0,10282.0,0.019879311384838023,2.0
13143.0,9693.0,0.019879559391922777,2.0
62231.0,79853.0,0.019879559391922777,5.0
31848.0,79624.0,0.01988154376016517,371.0
39327.0,79851.0,0.01988196555124579,2283.0
109.0,70180.0,0.019882082190501936,7.0
47846.0,74750.0,0.01988227491384013,9.0
10027.0,79763.0,0.01988261876015303,87.0
8386.0,79859.0,0.01988261876015303,88.0
18582.0,18581.0,0.019882723127218154,2.0
20810.0,79861.0,0.019882723127218154,3.0
46820.0,56320.0,0.019883068934031252,7.0
35465.0,79855.0,0.019884227530206883,372.0
7324.0,79451.0,0.01988545745812482,53.0
38612.0,79534.0,0.01988603151337439,59.0
49647.0,79805.0,0.019886233840393196,1117.0
48821.0,79280.0,0.0198873548944106,372.0
15295.0,79867.0,0.01988984584550094,1118.0
17807.0,78981.0,0.01989130281628097,57.0
44552.0,76658.0,0.019893124392717294,31.0
34715.0,79775.0,0.01989320707363914,136.0
341.0,50478.0,0.01989364406845531,2.0
79873.0,79532.0,0.01989364406845531,323.0
48733.0,79374.0,0.019894578566945396,97.0
17247.0,79875.0,0.019894578566945396,98.0
14346.0,77698.0,0.019896145975214607,4.0
78838.0,79744.0,0.019897069151074694,73.0
79768.0,79864.0,0.01989746537763014,791.0
41626.0,79538.0,0.019899227065508607,64.0
50736.0,32937.0,0.019899513049102466,2.0
79881.0,32938.0,0.019899513049102466,3.0
37355.0,78516.0,0.019901282607896677,6.0
13388.0,76293.0,0.01990256155034055,6.0
28062.0,73291.0,0.019902941060043804,9.0
17135.0,79715.0,0.019903592278570328,32.0
6491.0,74146.0,0.019903741213049476,10.0
46502.0,46503.0,0.019904386202097005,2.0
35183.0,78762.0,0.01990475190375299,23.0
79845.0,79879.0,0.01990547342576957,794.0
78904.0,79890.0,0.01990681240830092,798.0
79227.0,79580.0,0.019908078761690658,98.0
34671.0,79812.0,0.019909242098049278,3.0
47047.0,47048.0,0.019909730295717337,2.0
21518.0,79894.0,0.019909730295717337,3.0
21519.0,79895.0,0.019909730295717337,4.0
31826.0,79882.0,0.01991736394842541,4.0
17826.0,79870.0,0.019919688424771258,58.0
7402.0,78992.0,0.019919821754422955,30.0
50748.0,50747.0,0.019919917723299662,2.0
79900.0,79868.0,0.019919917723299662,374.0
78859.0,79869.0,0.01992271452135425,1123.0
10705.0,10703.0,0.01992323624643976,2.0
16893.0,79903.0,0.01992323624643976,3.0
77276.0,79121.0,0.0199242723744297,148.0
49784.0,49783.0,0.019925128475835927,2.0
79906.0,73053.0,0.019925128475835927,7.0
78750.0,78720.0,0.01992608859866739,27.0
34842.0,79589.0,0.019927677045804004,36.0
5365.0,79874.0,0.019927964558264837,324.0
5801.0,79910.0,0.019927964558264837,325.0
32312.0,75166.0,0.019928319284743975,10.0
33006.0,33005.0,0.01992960662721714,2.0
79913.0,79323.0,0.01992960662721714,48.0
635.0,64698.0,0.019930369550945078,13.0
49661.0,79796.0,0.019931304944205423,598.0
19038.0,50297.0,0.01993237658379766,2.0
46670.0,79917.0,0.01993237658379766,3.0
18572.0,79770.0,0.01993375861903097,75.0
33806.0,78346.0,0.01993544432009206,13.0
3847.0,77354.0,0.019935924506490416,9.0
55319.0,79856.0,0.019938693928540963,2286.0
5246.0,75763.0,0.01993912085422443,5.0
45631.0,79666.0,0.019946359804254476,48.0
2208.0,79922.0,0.019947759876536617,2287.0
36584.0,79902.0,0.019948362969011313,1124.0
47669.0,79564.0,0.019951404267903938,44.0
35102.0,79926.0,0.019952159510846487,1125.0
24204.0,79031.0,0.0199538041840146,27.0
3340.0,79176.0,0.019954829848370652,4.0
33803.0,79558.0,0.01995543878112348,39.0
1924.0,79806.0,0.019956307913500494,36.0
47873.0,75851.0,0.019957059351448665,3.0
47950.0,79506.0,0.019958684236961784,18.0
39551.0,79347.0,0.019959761379724585,23.0
17784.0,79480.0,0.019960851038340464,15.0
51870.0,79925.0,0.01996168657256819,2288.0
10613.0,78860.0,0.019962038601892104,23.0
45818.0,79156.0,0.019965952858005953,85.0
78863.0,79340.0,0.019965966206084967,29.0
38701.0,77816.0,0.019966921882933034,6.0
32976.0,56221.0,0.01996749360513426,5.0
27656.0,79942.0,0.01996749360513426,6.0
79441.0,78816.0,0.01996841425352719,74.0
13958.0,79937.0,0.019968416903712222,2289.0
72274.0,79489.0,0.019969388440808523,13.0
76522.0,79939.0,0.01997070160973158,90.0
10936.0,62.0,0.019971765539497803,2.0
32862.0,79948.0,0.019971765539497803,3.0
49653.0,79928.0,0.019972335128911386,1126.0
