parent,left_child,right_child,distance,size
83004,31190.0,31192.0,0.01921201294477358,2.0
83005,41424.0,41425.0,0.019213419675263514,2.0
83006,57146.0,80368.0,0.01921559789448689,28.0
83007,42904.0,59355.0,0.019215695004670477,6.0
83008,36927.0,60806.0,0.0192166605837785,4.0
83009,6706.0,83002.0,0.019219263281528565,2313.0
83010,20616.0,82936.0,0.01922010343891046,7.0
83011,19649.0,26258.0,0.01922313893536752,2.0
83012,81634.0,82514.0,0.0192233025988023,57.0
83013,22921.0,81370.0,0.019223360433297847,71.0
83014,20934.0,82802.0,0.019223505320239687,4.0
83015,79733.0,61259.0,0.019223927486407038,4.0
83016,81691.0,59955.0,0.019224426220522048,9.0
83017,71402.0,81195.0,0.01922462350404459,57.0
83018,66193.0,82959.0,0.019225118385729874,363.0
83019,37143.0,78719.0,0.01922522177337061,4.0
83020,25142.0,82034.0,0.01922635308417234,6.0
83021,23845.0,82060.0,0.01922689790503089,3.0
83022,50987.0,82606.0,0.019227487090658156,46.0
83023,25453.0,76086.0,0.01922810387090752,11.0
83024,81398.0,74524.0,0.019233349403092573,12.0
83025,65058.0,82931.0,0.019233907454255027,134.0
83026,45774.0,81577.0,0.01923493089732246,4.0
83027,6118.0,82464.0,0.01923658289538839,5.0
83028,70992.0,82260.0,0.019237209748183527,14.0
83029,33656.0,82986.0,0.01923740906405225,77.0
83030,50979.0,83022.0,0.019237711221992075,47.0
83031,6025.0,82979.0,0.019238655902953195,157.0
83032,80997.0,81980.0,0.01924216267336567,56.0
83033,25615.0,81619.0,0.019242850785995812,5.0
83034,62390.0,82937.0,0.019242941344634393,168.0
83035,19616.0,82894.0,0.019243819309923194,46.0
83036,45668.0,82662.0,0.019244083146356256,44.0
83037,41610.0,77601.0,0.01924500083428818,10.0
83038,41111.0,76951.0,0.019245457204636725,6.0
83039,1121.0,83029.0,0.01924595713688912,78.0
83040,34533.0,82100.0,0.01924679361950745,68.0
83041,35102.0,82942.0,0.019248765721137404,1111.0
83042,34124.0,82924.0,0.019248819329333856,395.0
83043,33023.0,82902.0,0.019250822111789287,4.0
83044,12838.0,81313.0,0.019251138151054475,12.0
83045,81663.0,82703.0,0.019251619998521236,83.0
83046,35400.0,82508.0,0.01925332605794199,32.0
83047,23698.0,81992.0,0.019253996617960987,3.0
83048,62935.0,82437.0,0.019254098369565067,13.0
83049,82167.0,82502.0,0.019254627647173922,71.0
83050,11937.0,72718.0,0.019255167042456275,4.0
83051,29745.0,47974.0,0.019260844366927755,2.0
83052,30602.0,30932.0,0.01926159562545259,2.0
83053,62425.0,83018.0,0.019261860513540112,367.0
83054,14096.0,77457.0,0.019262838036982827,4.0
83055,79523.0,81266.0,0.019263976369195173,39.0
83056,5144.0,81711.0,0.019264052037922808,12.0
83057,7191.0,82952.0,0.01926569459981485,42.0
83058,38289.0,38291.0,0.01926761812358756,2.0
83059,38636.0,79201.0,0.019267676443164204,12.0
83060,78712.0,82765.0,0.019268826966563266,180.0
83061,36276.0,80742.0,0.019268940828444252,6.0
83062,18450.0,81878.0,0.019271528139149806,43.0
83063,72631.0,83001.0,0.01927176686782583,316.0
83064,41466.0,41960.0,0.019273678676747456,2.0
83065,12295.0,12414.0,0.01927597859433052,2.0
83066,16752.0,78276.0,0.01927607654404696,8.0
83067,17807.0,82673.0,0.01927765032699599,60.0
83068,36038.0,79916.0,0.019279010591703064,4.0
83069,42943.0,82941.0,0.01927944398064939,162.0
83070,27910.0,81080.0,0.019279505852207404,29.0
83071,5986.0,73865.0,0.01927956254751132,3.0
83072,22908.0,22909.0,0.019280113393032563,2.0
83073,44137.0,74377.0,0.01928384673607294,3.0
83074,32479.0,81970.0,0.019284119982540905,37.0
83075,27939.0,82880.0,0.01928452830450657,364.0
83076,68816.0,68819.0,0.019284664600401784,4.0
83077,14851.0,14852.0,0.019284672533341266,2.0
83078,25041.0,76710.0,0.01928592624140261,4.0
83079,4263.0,82756.0,0.019286636480255036,90.0
83080,12215.0,12216.0,0.019286757283157523,2.0
83081,77218.0,80932.0,0.019287289410803727,37.0
83082,71702.0,82589.0,0.019288411934227583,27.0
83083,29523.0,81670.0,0.01928857687536158,6.0
83084,78264.0,82684.0,0.019289254374858043,20.0
83085,41094.0,41097.0,0.019290371501242305,2.0
83086,65780.0,83053.0,0.0192913519242942,369.0
83087,47065.0,82170.0,0.019291436548190776,45.0
83088,21754.0,21765.0,0.019292847119723344,2.0
83089,14634.0,82376.0,0.01929414646751609,9.0
83090,58075.0,82157.0,0.019295113868031424,33.0
83091,67348.0,83079.0,0.019295407817814886,92.0
83092,12438.0,12519.0,0.019295511242263,2.0
83093,20930.0,80227.0,0.019295630542739674,8.0
83094,36407.0,81891.0,0.019298867009813557,49.0
83095,10578.0,10579.0,0.01929997936866454,2.0
83096,23177.0,80695.0,0.019299985875974705,7.0
83097,32295.0,56529.0,0.019305758428888882,3.0
83098,26545.0,26613.0,0.019305845239240473,2.0
83099,1270.0,1271.0,0.019308409674582052,2.0
83100,10657.0,77053.0,0.019309308474538274,7.0
83101,21037.0,83060.0,0.01930966657700855,181.0
83102,42767.0,42769.0,0.019309764435210184,2.0
83103,10464.0,82990.0,0.019311220813731832,173.0
83104,23863.0,70284.0,0.019311439115574838,5.0
83105,82904.0,82834.0,0.019312963774484212,88.0
83106,61759.0,83105.0,0.01931306775072242,90.0
83107,51359.0,82977.0,0.019313175512965835,77.0
83108,39550.0,81021.0,0.019313199936106567,22.0
83109,10435.0,83041.0,0.01931359631641462,1112.0
83110,73062.0,83063.0,0.01931678220967861,318.0
83111,7240.0,83057.0,0.01931694458090081,43.0
83112,73181.0,79562.0,0.01931749836400726,4.0
83113,1007.0,75581.0,0.019318227537486417,16.0
83114,48146.0,82785.0,0.019318427895448027,16.0
83115,70543.0,83109.0,0.019319084772722383,1120.0
83116,26846.0,26936.0,0.019320055727837408,2.0
83117,16082.0,83103.0,0.01932143595614444,174.0
83118,9680.0,82961.0,0.019323463207839165,14.0
83119,11873.0,81207.0,0.019324017175773752,8.0
83120,38386.0,60245.0,0.019324674811400128,3.0
83121,76548.0,82874.0,0.01932485686879127,103.0
83122,23878.0,83021.0,0.019328150887224685,4.0
83123,32405.0,32476.0,0.01932865860407341,2.0
83124,53789.0,55355.0,0.019330535530356716,4.0
83125,16007.0,82965.0,0.019330984432876522,142.0
83126,34786.0,61636.0,0.019331224085836346,3.0
83127,56004.0,82927.0,0.019331703198131055,31.0
83128,11535.0,83009.0,0.019332683894653566,2314.0
83129,37777.0,77362.0,0.019332749842437064,13.0
83130,32549.0,63603.0,0.01933303944470596,4.0
83131,10235.0,76313.0,0.019333231371285935,3.0
83132,75935.0,61323.0,0.019333757645729994,5.0
83133,6427.0,77746.0,0.019334178747688606,4.0
83134,28907.0,82841.0,0.01933560827010823,66.0
83135,39551.0,83108.0,0.019335967928486526,23.0
83136,15862.0,79633.0,0.019336051799168655,3.0
83137,62141.0,80817.0,0.019336130483091886,38.0
83138,14586.0,82891.0,0.019336447237313478,10.0
83139,82731.0,82607.0,0.01933688644088366,4.0
83140,32609.0,82997.0,0.01933740985755277,77.0
83141,6852.0,82133.0,0.01933769056169932,65.0
83142,73726.0,81735.0,0.019339113014681292,23.0
83143,48644.0,78764.0,0.019339866236477335,9.0
83144,82343.0,57489.0,0.019340603727654435,5.0
83145,26775.0,83115.0,0.01934233945815715,1121.0
83146,19706.0,35623.0,0.01934247334289872,2.0
83147,40453.0,40454.0,0.01934537056823574,2.0
83148,24054.0,24056.0,0.019346186891600253,2.0
83149,55982.0,83040.0,0.019346399587358305,70.0
83150,54220.0,54218.0,0.01934676198312723,4.0
83151,35514.0,74787.0,0.01934678484217242,3.0
83152,6736.0,83128.0,0.019348360182959132,2315.0
83153,49635.0,82059.0,0.019348468993147225,99.0
83154,65128.0,82995.0,0.019349600675383202,175.0
83155,42023.0,76595.0,0.019350660612042506,4.0
83156,81153.0,83152.0,0.019352482444783176,2317.0
83157,26879.0,82954.0,0.019353260262933027,404.0
83158,16917.0,82574.0,0.01935392548080468,5.0
83159,47317.0,76520.0,0.01935480355123592,5.0
83160,39201.0,79700.0,0.019355686011822006,12.0
83161,2361.0,2363.0,0.019355696496787835,2.0
83162,30847.0,80726.0,0.019357043569884547,6.0
83163,81302.0,78574.0,0.019358567621902675,8.0
83164,11511.0,81297.0,0.01936138907866968,9.0
83165,65256.0,82957.0,0.019361694640667806,36.0
83166,45352.0,76810.0,0.01936440562719543,3.0
83167,49325.0,82447.0,0.019366020158299233,3.0
83168,33806.0,83024.0,0.019366680799381832,13.0
83169,2104.0,80796.0,0.01936887957229766,11.0
83170,7345.0,77823.0,0.019369753394814653,7.0
83171,1693.0,78777.0,0.019370201322600266,11.0
83172,11818.0,79529.0,0.019370240412532335,8.0
83173,53860.0,83075.0,0.01937213046042685,366.0
83174,14046.0,14047.0,0.01937319952821883,2.0
83175,65667.0,82976.0,0.019373432495634012,58.0
83176,15236.0,82878.0,0.01937359833044698,82.0
83177,42049.0,70148.0,0.019373637895597137,6.0
83178,39435.0,53322.0,0.019374227088812295,3.0
83179,79495.0,62672.0,0.019374497885034883,7.0
83180,4016.0,83156.0,0.01937531052558529,2318.0
83181,19236.0,82165.0,0.019375311352822958,7.0
83182,32597.0,63560.0,0.019379200963799827,5.0
83183,28209.0,83117.0,0.019379958429430275,175.0
83184,79970.0,83049.0,0.019380691843220634,87.0
83185,63422.0,81559.0,0.01938277299550292,20.0
83186,36331.0,36445.0,0.019383019848069005,2.0
83187,9119.0,9120.0,0.01938404558216977,2.0
83188,24699.0,79368.0,0.019384640462402968,3.0
83189,9997.0,65898.0,0.01938494717271565,4.0
83190,51227.0,83176.0,0.0193851460490303,83.0
83191,22920.0,80599.0,0.019391325379714327,35.0
83192,48659.0,81161.0,0.019392995141360735,16.0
83193,72436.0,83032.0,0.01939378494410382,61.0
83194,12304.0,73916.0,0.019393981966771702,3.0
83195,34027.0,59309.0,0.019394084432943624,3.0
83196,82341.0,82239.0,0.019394328515628462,61.0
83197,60249.0,82285.0,0.01939491674455736,127.0
83198,59590.0,83045.0,0.019395123620336734,85.0
83199,78780.0,72267.0,0.01939575769950144,4.0
83200,30539.0,82712.0,0.019395856531145016,11.0
83201,58828.0,82719.0,0.01939614990163359,20.0
83202,56382.0,83183.0,0.019397036917839297,177.0
83203,9682.0,83118.0,0.019397045925220582,15.0
83204,39113.0,67949.0,0.019398222271030635,8.0
83205,61883.0,82336.0,0.019399594123310687,25.0
83206,32843.0,75280.0,0.019400641466373707,4.0
83207,25551.0,25630.0,0.01940104831181839,2.0
83208,5053.0,82248.0,0.019404548907153825,7.0
83209,82984.0,83180.0,0.01940483988803074,2322.0
83210,31819.0,71921.0,0.019405382215949084,5.0
83211,7817.0,7818.0,0.01940660136811728,2.0
83212,55957.0,82313.0,0.019406625859908117,38.0
83213,55153.0,55151.0,0.01940734876430004,10.0
83214,20153.0,82925.0,0.019407463233090477,70.0
83215,22816.0,22817.0,0.01940863827544383,2.0
83216,6499.0,83209.0,0.019410150892907405,2323.0
83217,47207.0,83216.0,0.019412288144084935,2324.0
83218,61702.0,83034.0,0.01941320883635833,170.0
83219,35428.0,49653.0,0.019413647021092644,2.0
83220,46089.0,83217.0,0.019413804444006734,2325.0
83221,5634.0,83042.0,0.01941512674495364,396.0
83222,21082.0,83145.0,0.019415134732869627,1122.0
83223,30693.0,83220.0,0.019415692932038833,2326.0
83224,49223.0,81145.0,0.019416587897749683,6.0
83225,3563.0,3564.0,0.019417422129321404,2.0
83226,18871.0,50029.0,0.019417846580515243,2.0
83227,490.0,82698.0,0.019419185647637404,116.0
83228,56811.0,61800.0,0.019422289644598738,5.0
83229,82158.0,71487.0,0.0194238320049093,12.0
83230,13487.0,81799.0,0.01942386316336947,28.0
83231,3215.0,78009.0,0.019425886280039047,3.0
83232,41438.0,82751.0,0.01942834756610825,53.0
83233,34683.0,82940.0,0.01943018275344955,9.0
83234,32675.0,81607.0,0.0194316679056525,51.0
83235,32728.0,63689.0,0.01943259441907357,4.0
83236,75372.0,78656.0,0.019433099818598257,25.0
83237,45691.0,81226.0,0.01943346192267501,3.0
83238,73932.0,82670.0,0.019436638509640627,18.0
83239,58400.0,83025.0,0.019438658761582118,136.0
83240,70544.0,83223.0,0.01943900921166356,2328.0
83241,63335.0,83086.0,0.019440761157487788,371.0
83242,62079.0,78962.0,0.019442351105140275,7.0
83243,48818.0,75530.0,0.01944240929933707,3.0
83244,37786.0,80152.0,0.01944307828623693,9.0
83245,25689.0,83240.0,0.019444988207332863,2329.0
83246,4099.0,4123.0,0.019445222989097073,2.0
83247,48029.0,83245.0,0.019447422360737283,2330.0
83248,69501.0,68134.0,0.01944793910894019,5.0
83249,18487.0,82595.0,0.01944889706312847,52.0
83250,751.0,82653.0,0.019449365302380832,189.0
83251,82702.0,83190.0,0.01945020503792842,99.0
83252,32285.0,79948.0,0.01945044928894905,14.0
83253,51155.0,51165.0,0.019450793807460443,2.0
83254,81715.0,83247.0,0.01945416558391966,2332.0
83255,42708.0,59342.0,0.01945580455518461,3.0
83256,6103.0,82978.0,0.01945624627066078,153.0
83257,80837.0,82417.0,0.019457434273513576,4.0
83258,24758.0,24776.0,0.019459223708226708,2.0
83259,14401.0,82922.0,0.01945946108444352,8.0
83260,82471.0,82955.0,0.019464329522459776,427.0
83261,48749.0,80852.0,0.019464476343414458,40.0
83262,30353.0,83221.0,0.019467266265153108,397.0
83263,18597.0,78110.0,0.019468061906456977,5.0
83264,11935.0,83050.0,0.019468176672286678,5.0
83265,47311.0,75620.0,0.01946874803026788,5.0
83266,49647.0,83222.0,0.01947155153258762,1123.0
83267,82227.0,83067.0,0.019472783553751066,63.0
83268,48172.0,82481.0,0.019473362497531545,57.0
83269,27326.0,51423.0,0.019474723688186653,2.0
83270,16267.0,83268.0,0.019475591988575694,58.0
83271,48705.0,83262.0,0.019475986057420056,398.0
83272,52228.0,80886.0,0.01947701060594495,19.0
83273,20126.0,79876.0,0.019477639664483005,21.0
83274,53535.0,82119.0,0.01947849081806426,80.0
83275,70220.0,82137.0,0.019479097785881493,10.0
83276,35969.0,78784.0,0.019480564662648924,30.0
83277,48014.0,48015.0,0.019480975812126877,2.0
83278,45650.0,82944.0,0.0194815160580672,9.0
83279,35681.0,83276.0,0.01948356383468095,31.0
83280,14170.0,83184.0,0.019483648017078956,88.0
83281,4195.0,81624.0,0.019484493910657128,14.0
83282,35383.0,83266.0,0.019484916181721514,1124.0
83283,82422.0,83254.0,0.019486820051260442,2339.0
83284,18220.0,18221.0,0.019490036412424572,2.0
83285,48969.0,83270.0,0.01949144602389076,59.0
83286,4350.0,18506.0,0.019491846922790476,2.0
83287,30286.0,81199.0,0.019492856397530543,12.0
83288,16776.0,83122.0,0.019493585204452428,5.0
83289,58549.0,64407.0,0.019493733752671334,6.0
83290,48576.0,52091.0,0.019494867820840554,2.0
83291,62817.0,83218.0,0.019496694331803344,172.0
83292,45299.0,63699.0,0.01949670656130997,3.0
83293,20895.0,25020.0,0.019496902598659323,2.0
83294,6820.0,20074.0,0.019499654158532154,2.0
83295,34667.0,83283.0,0.019500430776546354,2340.0
83296,24821.0,82810.0,0.01950045108954064,31.0
83297,6668.0,60211.0,0.019500940747747976,3.0
83298,32486.0,82815.0,0.019501831883107733,22.0
83299,68244.0,78850.0,0.019502439330905577,17.0
83300,27567.0,64027.0,0.019502447671021543,3.0
83301,56404.0,81915.0,0.019502858941202912,30.0
83302,29253.0,56625.0,0.019502967639352605,3.0
83303,6184.0,81820.0,0.019503624640245004,7.0
83304,57320.0,54364.0,0.019503763309530145,4.0
83305,76752.0,82950.0,0.019504120330648116,212.0
83306,21120.0,82897.0,0.019504422596288123,145.0
83307,52103.0,52106.0,0.019504525419617978,2.0
83308,11844.0,77141.0,0.019506699430032432,5.0
83309,48166.0,80504.0,0.019509374104743356,3.0
83310,22635.0,82406.0,0.019511065929876684,12.0
83311,32043.0,80061.0,0.019513790459353586,14.0
83312,66181.0,78546.0,0.019515315033933892,10.0
83313,34330.0,65186.0,0.019516305957666125,4.0
83314,59356.0,83003.0,0.0195169664769109,50.0
83315,62129.0,83271.0,0.019517837825457948,400.0
83316,77892.0,77651.0,0.019517931797443863,16.0
83317,51043.0,51045.0,0.019519641775264357,2.0
83318,82852.0,83282.0,0.019521328428585512,1131.0
83319,47870.0,83238.0,0.01952204353506764,19.0
83320,29109.0,29499.0,0.019522785167105546,2.0
83321,47469.0,82622.0,0.019523324044745088,113.0
83322,31451.0,82896.0,0.019523436070866897,28.0
83323,35310.0,64456.0,0.019523518487784823,4.0
83324,56784.0,83252.0,0.01952546636904785,16.0
83325,83007.0,59335.0,0.019525561080937236,9.0
83326,63558.0,79790.0,0.019527339997519044,25.0
83327,71738.0,83169.0,0.01952773651303818,18.0
83328,10193.0,79941.0,0.0195278289414112,47.0
83329,13372.0,81821.0,0.019527862045032485,12.0
83330,32862.0,71634.0,0.019528672813008942,3.0
83331,82569.0,81450.0,0.019528866767754456,18.0
83332,9224.0,9513.0,0.01952911412635543,2.0
83333,83192.0,82479.0,0.019529175612172538,23.0
83334,16278.0,83250.0,0.019532639133234105,190.0
83335,30100.0,83157.0,0.019533020955344278,405.0
83336,82734.0,70533.0,0.019533459695628547,5.0
83337,18387.0,80559.0,0.019534724302268807,7.0
83338,9334.0,81726.0,0.01953500763107964,9.0
83339,22945.0,52539.0,0.019535011885050732,11.0
83340,30976.0,30983.0,0.019535513807503978,2.0
83341,73259.0,82643.0,0.019535882108209595,6.0
83342,29729.0,83321.0,0.019537093570731284,114.0
83343,56318.0,55358.0,0.019537954403625938,4.0
83344,63673.0,83046.0,0.019540204233346976,34.0
83345,78397.0,60999.0,0.01954253061167448,13.0
83346,44647.0,77758.0,0.019542657960881615,3.0
83347,16944.0,83295.0,0.01954342463300781,2341.0
83348,82953.0,83234.0,0.01954353141846693,54.0
83349,20300.0,83239.0,0.019544343007866272,137.0
83350,9532.0,81125.0,0.019544617408902554,7.0
83351,21689.0,81728.0,0.019546081918963325,32.0
83352,7041.0,7042.0,0.019547325950336803,2.0
83353,3537.0,83082.0,0.019549009615548483,28.0
83354,53746.0,78722.0,0.01954990515769928,12.0
83355,25258.0,55251.0,0.019550095095682268,3.0
83356,68988.0,83347.0,0.019550772608414476,2343.0
83357,34183.0,83083.0,0.019551390994192907,7.0
83358,33479.0,66475.0,0.019551677586672707,3.0
83359,54430.0,82135.0,0.01955184573811516,10.0
83360,977.0,77265.0,0.019551985169984184,7.0
83361,47143.0,83356.0,0.019553101312403752,2344.0
83362,45559.0,81890.0,0.019554893357681805,6.0
83363,66775.0,62283.0,0.019558263611876243,4.0
83364,20807.0,82516.0,0.019558752898753543,3.0
83365,29836.0,83274.0,0.019559753612370463,81.0
83366,83219.0,83318.0,0.01956028099258845,1133.0
83367,16470.0,75012.0,0.01956283933209833,3.0
83368,82846.0,70316.0,0.01956453728318393,8.0
83369,79483.0,83366.0,0.019564777999003392,1135.0
83370,13102.0,73034.0,0.019565331206089016,7.0
83371,50957.0,51145.0,0.01956609482524712,2.0
83372,4.0,83361.0,0.019567393361078107,2345.0
83373,24741.0,78385.0,0.019568306588469392,42.0
83374,17925.0,83267.0,0.019568452469105643,64.0
83375,3486.0,82546.0,0.019569764383660065,23.0
83376,80418.0,82294.0,0.0195709112570496,33.0
83377,9775.0,82392.0,0.01957178878707345,15.0
83378,76653.0,82788.0,0.019572212888228954,133.0
83379,82602.0,82943.0,0.019573901855232455,69.0
83380,3995.0,83379.0,0.01957539882205472,70.0
83381,23059.0,78194.0,0.01957757131382615,5.0
83382,18560.0,83380.0,0.019577588577368226,71.0
83383,31719.0,83369.0,0.01957760856651357,1136.0
83384,4913.0,82449.0,0.019578034162559804,12.0
83385,44940.0,74594.0,0.019578923587547366,3.0
83386,46860.0,83383.0,0.01958064350378208,1137.0
83387,52770.0,82236.0,0.019582339745871164,9.0
83388,9665.0,9666.0,0.01958479324145647,2.0
83389,27556.0,83372.0,0.019586086876262628,2346.0
83390,82342.0,80406.0,0.01959009942352648,7.0
83391,44703.0,83069.0,0.01959083386585884,163.0
83392,5611.0,5623.0,0.019590927693386224,2.0
83393,41849.0,82117.0,0.01959094422039744,4.0
83394,27566.0,82513.0,0.01959240811955468,12.0
83395,12807.0,12808.0,0.019593779697911005,2.0
83396,1086.0,25023.0,0.019595227373151065,2.0
83397,82338.0,83386.0,0.01959567942221726,1142.0
83398,20056.0,82667.0,0.01959601555402188,49.0
83399,38032.0,83389.0,0.019597306889648614,2347.0
83400,37321.0,75708.0,0.01959865601574572,42.0
83401,14672.0,14782.0,0.01959936404967756,2.0
83402,4833.0,79938.0,0.01959970642399301,11.0
83403,38817.0,82870.0,0.019600629954891303,6.0
83404,81182.0,74044.0,0.0196015026724286,5.0
83405,46588.0,83399.0,0.019602612172014745,2348.0
83406,45982.0,83214.0,0.019603370408703854,71.0
83407,21728.0,21730.0,0.01960387120412163,2.0
83408,31978.0,74308.0,0.01960432553576823,3.0
83409,53274.0,53230.0,0.01960507203184787,4.0
83410,66889.0,79151.0,0.019607586962867227,23.0
83411,19267.0,81299.0,0.01960893007957473,7.0
83412,18641.0,83397.0,0.019609291309731228,1143.0
83413,22554.0,82411.0,0.019609358211136803,17.0
83414,67513.0,76345.0,0.01961563294499925,5.0
83415,32908.0,83319.0,0.019617273782598747,20.0
83416,47994.0,77075.0,0.019618833380960873,4.0
83417,81228.0,83405.0,0.01961980667888261,2354.0
83418,83337.0,82971.0,0.019619848689498325,24.0
83419,28017.0,82725.0,0.019623404376231043,64.0
83420,325.0,83110.0,0.019625030033719692,319.0
83421,30458.0,81755.0,0.019628526710187794,46.0
83422,55540.0,83241.0,0.019629515985977706,373.0
83423,36683.0,83412.0,0.019631646480587173,1144.0
83424,50399.0,65677.0,0.019632188426313476,9.0
83425,14342.0,82355.0,0.019632258303859926,7.0
83426,32103.0,83298.0,0.019633300159447885,23.0
83427,29334.0,83149.0,0.019638120732113955,71.0
83428,54319.0,83306.0,0.01964076059533715,147.0
83429,54569.0,82531.0,0.019643427571436688,31.0
83430,27129.0,83378.0,0.0196456987915513,134.0
83431,51995.0,56172.0,0.019647317609378063,3.0
83432,30180.0,82798.0,0.01965036701783629,38.0
83433,12174.0,12175.0,0.01965061325017716,2.0
83434,28285.0,79418.0,0.01965152607946249,3.0
83435,41415.0,41632.0,0.019653789225041254,2.0
83436,73089.0,82315.0,0.019654043940410437,37.0
83437,28284.0,83423.0,0.019654440558041532,1145.0
83438,31267.0,81571.0,0.01965547021888194,5.0
83439,26571.0,83417.0,0.019656126268735467,2355.0
83440,37988.0,37989.0,0.019656457943781968,2.0
83441,42932.0,82111.0,0.019656807391805614,57.0
83442,12150.0,12151.0,0.019657653459256914,2.0
83443,32171.0,83074.0,0.01965805468214071,38.0
83444,82278.0,83439.0,0.019658856422920527,2360.0
83445,55912.0,83173.0,0.019659037616311728,368.0
83446,27904.0,83420.0,0.019660541708727875,320.0
83447,39367.0,80111.0,0.019661213545356607,5.0
83448,31562.0,70504.0,0.019661496760430497,3.0
83449,81246.0,83006.0,0.019662246294722564,33.0
83450,28055.0,80917.0,0.019665510611386734,47.0
83451,5900.0,83256.0,0.019665614268387113,154.0
83452,1324.0,82238.0,0.019665857373547525,6.0
83453,19043.0,82887.0,0.019669024819155025,25.0
83454,82659.0,83232.0,0.019669626892563023,68.0
83455,16321.0,76876.0,0.019669666221308814,6.0
83456,36423.0,50893.0,0.01966999431500003,2.0
83457,48680.0,76935.0,0.019670035737821865,3.0
83458,9530.0,83350.0,0.019672776447010473,8.0
83459,81491.0,55990.0,0.01967289070977105,5.0
83460,80533.0,81119.0,0.0196745330174613,6.0
83461,76839.0,83451.0,0.019675124222359067,158.0
83462,80689.0,82907.0,0.019677493515457417,45.0
83463,53808.0,82938.0,0.019680197565777255,11.0
83464,45053.0,83444.0,0.01968083305508637,2361.0
83465,68393.0,83464.0,0.019681840331941,2364.0
83466,16941.0,83465.0,0.01968211553438291,2365.0
83467,44552.0,80518.0,0.019682293613297625,31.0
83468,31695.0,83437.0,0.019682786443153848,1146.0
83469,62045.0,83446.0,0.019684326532985,322.0
83470,22809.0,80428.0,0.019685122898318398,6.0
83471,28727.0,75062.0,0.019685501231200154,3.0
83472,20937.0,83014.0,0.01968677939906737,5.0
83473,900.0,3595.0,0.019687566965991325,2.0
83474,1295.0,25171.0,0.019687817857717976,2.0
83475,13505.0,71924.0,0.0196879760142904,5.0
83476,76578.0,83144.0,0.019688471493654408,13.0
83477,80052.0,83335.0,0.01968894934040826,417.0
83478,48551.0,79640.0,0.0196941220419824,30.0
83479,7291.0,7301.0,0.01969455015096734,2.0
83480,23839.0,81858.0,0.01969497202249582,3.0
83481,66227.0,66228.0,0.019696153094560936,4.0
83482,12048.0,12064.0,0.019696893823086915,2.0
83483,32238.0,45587.0,0.019698021172716313,2.0
83484,8398.0,9331.0,0.019698642513638263,2.0
83485,45756.0,83477.0,0.019698774102859903,418.0
83486,81361.0,83466.0,0.019699150213220072,2380.0
83487,32346.0,82685.0,0.019699919793285194,9.0
83488,36493.0,60032.0,0.019700890424494473,3.0
83489,50116.0,83261.0,0.01970287698546175,41.0
83490,36216.0,38328.0,0.01970483238560886,2.0
83491,12521.0,83163.0,0.01970483883637939,9.0
83492,1314.0,82501.0,0.019705589990218625,6.0
83493,23869.0,81137.0,0.019706819146014104,12.0
83494,30583.0,81963.0,0.019707010844081826,15.0
83495,78227.0,82674.0,0.01970903451890684,129.0
83496,10919.0,82358.0,0.01971011970074506,63.0
83497,19222.0,83432.0,0.01971084240729833,39.0
83498,20295.0,83141.0,0.019712893782094225,66.0
83499,2449.0,82711.0,0.01971388319785281,8.0
83500,28227.0,81856.0,0.019714191649387838,3.0
83501,56748.0,83087.0,0.019715116293001836,47.0
83502,75749.0,83227.0,0.0197158628490027,119.0
83503,40287.0,83377.0,0.019716813769128462,16.0
83504,16513.0,80692.0,0.019718895267435785,7.0
83505,18516.0,80450.0,0.019719845346323484,7.0
83506,56407.0,82576.0,0.019721169669383674,46.0
83507,317.0,83443.0,0.019721278287381728,39.0
83508,19517.0,83468.0,0.01972211365620108,1147.0
83509,80095.0,83486.0,0.01972260715960391,2382.0
83510,954.0,53513.0,0.01972577633291348,3.0
83511,16916.0,21528.0,0.01972659529186396,2.0
83512,15542.0,81655.0,0.01972661208446368,10.0
83513,30350.0,83459.0,0.0197270480599375,6.0
83514,54675.0,83428.0,0.019728995151932133,149.0
83515,31815.0,83485.0,0.019729364108376037,419.0
83516,32106.0,63270.0,0.01972974491258381,3.0
83517,34842.0,82790.0,0.01973024793489901,34.0
83518,45727.0,81121.0,0.01973059226418841,6.0
83519,65027.0,83315.0,0.01973061075588765,402.0
83520,6302.0,15485.0,0.019732596232514978,2.0
83521,78123.0,83469.0,0.019732951933224226,325.0
83522,36288.0,79929.0,0.01973654464992067,6.0
83523,83305.0,83519.0,0.019739330827357713,614.0
83524,72646.0,83198.0,0.019739585561264223,89.0
83525,31953.0,83331.0,0.019740394142269156,19.0
83526,5316.0,11458.0,0.019741819669474664,2.0
83527,70459.0,77792.0,0.019742731552404358,12.0
83528,51336.0,79453.0,0.019742908039024034,9.0
83529,66795.0,83461.0,0.019743196656451228,160.0
83530,4975.0,80412.0,0.01974459575802309,34.0
83531,20769.0,82389.0,0.019747187478507615,12.0
83532,42488.0,82054.0,0.01974758408446791,4.0
83533,83189.0,58915.0,0.01974819915122033,6.0
83534,45576.0,80827.0,0.019750430319526356,5.0
83535,13044.0,13045.0,0.01975112097761905,2.0
83536,46624.0,83031.0,0.019751750133157837,158.0
83537,23743.0,52842.0,0.019751854906623907,3.0
83538,64605.0,83382.0,0.019752452850081564,73.0
83539,50931.0,82156.0,0.01975373721886309,19.0
