parent,left_child,right_child,distance,size
87068,20353.0,86944.0,0.027436667929891533,18.0
87069,49512.0,87063.0,0.027439918599740525,2711.0
87070,32316.0,85396.0,0.02744041149006144,24.0
87071,10661.0,10669.0,0.027440913469030284,2.0
87072,6232.0,86725.0,0.027443228046853906,46.0
87073,73235.0,81287.0,0.02744378819746224,6.0
87074,42037.0,45390.0,0.02744441651193066,2.0
87075,11959.0,83672.0,0.0274450804183336,3.0
87076,43962.0,86990.0,0.027445604830571593,9.0
87077,29621.0,87055.0,0.0274456784801461,290.0
87078,81655.0,86371.0,0.02744855196606355,20.0
87079,40228.0,84795.0,0.027448881047803627,8.0
87080,4484.0,87035.0,0.027451515587194716,74.0
87081,85642.0,87077.0,0.02745240633566012,302.0
87082,86838.0,87069.0,0.027452936106612532,2714.0
87083,30950.0,30954.0,0.027453462297011292,2.0
87084,11049.0,86202.0,0.02745523043667909,21.0
87085,1310.0,1313.0,0.027456576263646573,2.0
87086,86415.0,86884.0,0.02745968761441548,46.0
87087,74898.0,87082.0,0.02746033532284613,2718.0
87088,57437.0,85726.0,0.027462875911510476,21.0
87089,84759.0,87064.0,0.02746346046786192,647.0
87090,81016.0,61026.0,0.027466334998368425,4.0
87091,59925.0,86861.0,0.027468489596429415,202.0
87092,12337.0,86455.0,0.027468555510760728,3.0
87093,30302.0,86432.0,0.027469727051726636,4.0
87094,17001.0,86784.0,0.027470413601750884,9.0
87095,15661.0,86841.0,0.027470796121466162,6.0
87096,74031.0,87087.0,0.027471921115842565,2720.0
87097,18770.0,86694.0,0.02747277396838561,132.0
87098,8905.0,86875.0,0.027473637817519558,34.0
87099,3655.0,86568.0,0.02747658311227841,69.0
87100,43596.0,79729.0,0.027481008548965014,38.0
87101,46125.0,46129.0,0.02748454299444426,2.0
87102,45689.0,80062.0,0.027485377780762963,3.0
87103,58424.0,86733.0,0.027487329424391912,59.0
87104,87019.0,86789.0,0.027487573116116267,356.0
87105,12154.0,69290.0,0.02748877021408871,3.0
87106,12700.0,73215.0,0.027488803393207695,6.0
87107,72749.0,86041.0,0.027492399651703282,12.0
87108,77985.0,85614.0,0.027496531108679043,11.0
87109,45839.0,87070.0,0.02749887493976234,25.0
87110,18019.0,20146.0,0.027498906245662015,2.0
87111,64139.0,87049.0,0.027500403824296506,1107.0
87112,58449.0,87089.0,0.027500413560559985,649.0
87113,30636.0,77882.0,0.02750154316383138,4.0
87114,501.0,77940.0,0.027502015612360865,6.0
87115,31380.0,86898.0,0.027502317488280453,148.0
87116,72438.0,86746.0,0.02750556385199032,25.0
87117,72709.0,85500.0,0.027505916679423204,55.0
87118,76502.0,84465.0,0.02750604628646312,40.0
87119,12113.0,86129.0,0.027506581569688934,18.0
87120,6092.0,85566.0,0.02750664667320339,58.0
87121,47851.0,85121.0,0.02750699854160219,12.0
87122,81752.0,86863.0,0.027508741570501066,267.0
87123,22670.0,84036.0,0.027509166299971795,12.0
87124,24128.0,80026.0,0.027511293577598458,4.0
87125,55560.0,86754.0,0.027511409670011307,13.0
87126,26169.0,60187.0,0.027512003938519797,3.0
87127,12903.0,75262.0,0.02751253497215489,3.0
87128,82268.0,87096.0,0.027514432251314887,2729.0
87129,83286.0,83798.0,0.02751468651352191,17.0
87130,80939.0,87086.0,0.02751540195784815,50.0
87131,50064.0,50065.0,0.027516612339247553,2.0
87132,9687.0,80127.0,0.027519562694537012,11.0
87133,84056.0,87028.0,0.02752160202465001,71.0
87134,17323.0,86947.0,0.027522109167493397,66.0
87135,45024.0,45086.0,0.02752732167459047,2.0
87136,19266.0,85647.0,0.02752772215165569,20.0
87137,41397.0,41398.0,0.02752852251993203,2.0
87138,18555.0,87128.0,0.027530952123399437,2730.0
87139,11898.0,65936.0,0.02753219476025113,3.0
87140,12386.0,86920.0,0.02753321554771289,13.0
87141,30013.0,86552.0,0.02753362069314207,43.0
87142,34466.0,87112.0,0.027534867342042416,650.0
87143,34680.0,86912.0,0.027536601985853174,4.0
87144,46299.0,87001.0,0.027538386121277004,350.0
87145,16106.0,87023.0,0.02753856721388802,1361.0
87146,62911.0,87145.0,0.02754083015682339,1364.0
87147,50143.0,86607.0,0.027542533573468645,23.0
87148,31246.0,87138.0,0.027545429678001394,2731.0
87149,69090.0,86677.0,0.02754603227466001,418.0
87150,24745.0,24764.0,0.0275472508612251,2.0
87151,20937.0,85721.0,0.027547891794805907,8.0
87152,46887.0,86835.0,0.02754811946217487,64.0
87153,84273.0,87146.0,0.02754814450887674,1376.0
87154,27277.0,85641.0,0.027548152602553288,91.0
87155,48259.0,48269.0,0.027549730206395028,2.0
87156,37658.0,83782.0,0.027549790080588214,13.0
87157,18547.0,18548.0,0.027549827577596036,2.0
87158,80639.0,56532.0,0.027550299821155692,4.0
87159,25705.0,85868.0,0.02755204963760441,5.0
87160,23137.0,79274.0,0.027555676862221736,3.0
87161,25983.0,86320.0,0.027555746751629404,182.0
87162,40860.0,85836.0,0.02755626451794538,4.0
87163,87093.0,86548.0,0.02755640632903163,17.0
87164,21768.0,36526.0,0.027556515710050293,2.0
87165,14375.0,57375.0,0.02755821362761419,3.0
87166,5553.0,87010.0,0.027558722593434306,183.0
87167,1322.0,85414.0,0.027560784563142114,7.0
87168,22428.0,84642.0,0.027561236416731947,3.0
87169,32614.0,86949.0,0.027561926328285503,196.0
87170,10328.0,86791.0,0.02756213886929637,66.0
87171,35399.0,87142.0,0.027563017010992185,651.0
87172,40522.0,45492.0,0.027563074849445375,2.0
87173,800.0,86005.0,0.02756374911344847,4.0
87174,14058.0,14060.0,0.027564130013654313,2.0
87175,20664.0,30203.0,0.027565842573979777,2.0
87176,26846.0,87039.0,0.027567214273092683,23.0
87177,26209.0,86426.0,0.02756844960697746,12.0
87178,19234.0,83248.0,0.027569199615031376,7.0
87179,32504.0,86740.0,0.027569644063675094,75.0
87180,36900.0,85159.0,0.027570469644973835,4.0
87181,14856.0,81797.0,0.027571420589856628,3.0
87182,23906.0,34032.0,0.0275729612177275,2.0
87183,36776.0,56241.0,0.027573048098402057,7.0
87184,31692.0,86924.0,0.027573875410487197,88.0
87185,44816.0,87030.0,0.02757404061403638,29.0
87186,2499.0,85435.0,0.0275750945267738,3.0
87187,9074.0,86411.0,0.02758134769151018,50.0
87188,4851.0,81654.0,0.02758140732949249,9.0
87189,46909.0,85483.0,0.027581444597351235,6.0
87190,39764.0,86456.0,0.02758357640757962,14.0
87191,65007.0,76219.0,0.02758421767207209,4.0
87192,80295.0,86752.0,0.02758436073748779,11.0
87193,5184.0,87111.0,0.02758467402014223,1108.0
87194,32049.0,87130.0,0.027586466945619198,51.0
87195,61299.0,86994.0,0.027589038348832664,179.0
87196,1929.0,52769.0,0.027589591789031472,4.0
87197,53689.0,86820.0,0.02759035043383905,428.0
87198,61281.0,85050.0,0.02759322797185436,33.0
87199,85631.0,85136.0,0.027593473648579395,10.0
87200,9466.0,87119.0,0.027594637829191207,19.0
87201,83203.0,82914.0,0.027595435806030296,9.0
87202,64487.0,87197.0,0.027595720151292344,430.0
87203,81634.0,86964.0,0.027596015029854044,29.0
87204,44248.0,78222.0,0.027598363282029994,3.0
87205,25589.0,86759.0,0.027598668174987802,63.0
87206,13319.0,85448.0,0.027599351130222632,11.0
87207,15501.0,15521.0,0.027599806641075954,2.0
87208,31309.0,83824.0,0.027601141800238885,10.0
87209,19028.0,87161.0,0.027604295703903763,183.0
87210,4683.0,87080.0,0.02760445300933007,75.0
87211,21680.0,21681.0,0.027605858575521544,2.0
87212,1231.0,3680.0,0.02760724512842655,2.0
87213,54947.0,87153.0,0.02760753757619005,1378.0
87214,42449.0,43864.0,0.027609368973785124,2.0
87215,81968.0,87195.0,0.02760976061875805,183.0
87216,86278.0,69446.0,0.02760995923018688,8.0
87217,14676.0,14773.0,0.027613876386299953,2.0
87218,68429.0,87202.0,0.027617607709430732,432.0
87219,85621.0,69651.0,0.02761799570813506,6.0
87220,81351.0,87193.0,0.027620608006810717,1115.0
87221,22578.0,86458.0,0.027621014988484707,28.0
87222,86608.0,87148.0,0.02762162194236503,2733.0
87223,86576.0,87149.0,0.02762174724659556,473.0
87224,11930.0,65940.0,0.027622529547982846,3.0
87225,6538.0,86728.0,0.027622751402049277,128.0
87226,32103.0,86881.0,0.027625628081229665,42.0
87227,11718.0,85285.0,0.02762599354203942,3.0
87228,81166.0,83071.0,0.027626060796125358,8.0
87229,34159.0,60500.0,0.027626447935354563,3.0
87230,27310.0,87222.0,0.027627074922339172,2734.0
87231,82214.0,86717.0,0.02762734772634627,99.0
87232,39478.0,87179.0,0.027627815687452557,76.0
87233,31976.0,35003.0,0.027627974151564167,2.0
87234,1087.0,22867.0,0.027629837067370364,2.0
87235,36269.0,80512.0,0.02763116218473111,4.0
87236,39222.0,87067.0,0.02763320056574828,75.0
87237,30608.0,86644.0,0.027637245978104436,71.0
87238,52381.0,86850.0,0.027639126144988427,276.0
87239,65826.0,86463.0,0.027640662184992813,17.0
87240,29582.0,87104.0,0.027640853868106344,357.0
87241,82071.0,87171.0,0.02764257363630955,655.0
87242,76684.0,81067.0,0.02764300042026721,5.0
87243,46623.0,87169.0,0.027643306575527157,197.0
87244,39018.0,39298.0,0.027644109136905147,2.0
87245,19377.0,87032.0,0.027644116499154766,234.0
87246,82087.0,87115.0,0.027644620452334533,155.0
87247,5665.0,87081.0,0.02764659596680411,303.0
87248,15666.0,60190.0,0.027648230954093894,3.0
87249,18195.0,18196.0,0.027648899109418174,2.0
87250,31817.0,87220.0,0.027649196500414582,1116.0
87251,33464.0,33868.0,0.02764935654957932,2.0
87252,62850.0,85959.0,0.027651729616994837,60.0
87253,7271.0,86020.0,0.02765286383936111,35.0
87254,45755.0,86937.0,0.02765315601594172,69.0
87255,25087.0,84632.0,0.02765351656574925,33.0
87256,41466.0,42429.0,0.027653641261719493,2.0
87257,56064.0,87218.0,0.02765447437463197,434.0
87258,44845.0,59025.0,0.02765684210289029,3.0
87259,86028.0,83830.0,0.0276617035484606,36.0
87260,37162.0,85509.0,0.027665200762098562,6.0
87261,52507.0,86518.0,0.027665397161204912,224.0
87262,2254.0,87230.0,0.0276654037855992,2735.0
87263,46806.0,86527.0,0.027667328682298546,18.0
87264,69111.0,86742.0,0.02766802108056449,96.0
87265,36410.0,82729.0,0.02766998928506239,52.0
87266,31044.0,31056.0,0.027670522632421278,2.0
87267,1739.0,62056.0,0.0276710999639294,3.0
87268,36892.0,87180.0,0.027671613107943242,5.0
87269,49924.0,49934.0,0.027673246088108054,2.0
87270,26681.0,63997.0,0.027673884792144596,3.0
87271,6383.0,85248.0,0.02767442610482221,3.0
87272,39638.0,85582.0,0.027678426235100733,7.0
87273,19184.0,72095.0,0.027678668554441812,3.0
87274,64805.0,87245.0,0.02767873249370288,236.0
87275,16644.0,87047.0,0.02767989096672007,47.0
87276,12417.0,86636.0,0.027682233270131418,16.0
87277,2465.0,79994.0,0.02768284731398061,19.0
87278,45018.0,87090.0,0.02768356877389113,5.0
87279,82831.0,87262.0,0.02768451005748186,2738.0
87280,55089.0,87257.0,0.027685812774945872,440.0
87281,58118.0,85973.0,0.02768966629065148,84.0
87282,7141.0,85618.0,0.027690842824989233,21.0
87283,76483.0,87225.0,0.02769101406667691,131.0
87284,70161.0,83517.0,0.027692374373385578,15.0
87285,6473.0,85590.0,0.0276927437910944,6.0
87286,56144.0,87091.0,0.027695485789869637,204.0
87287,46883.0,84959.0,0.027698231151060147,7.0
87288,73678.0,86972.0,0.027698502702575338,449.0
87289,86150.0,79058.0,0.027699962373225032,4.0
87290,45521.0,60207.0,0.027700634679691985,4.0
87291,32278.0,72807.0,0.02770157238639929,3.0
87292,50987.0,86573.0,0.027703237452893884,56.0
87293,74603.0,86336.0,0.027703819594860703,38.0
87294,87097.0,87025.0,0.027706314500009006,154.0
87295,7274.0,86274.0,0.027707615106725963,12.0
87296,54069.0,87238.0,0.027708121259749113,278.0
87297,43121.0,83590.0,0.02770834911765254,6.0
87298,32949.0,77997.0,0.027709510926575403,3.0
87299,24741.0,85702.0,0.02770974456733848,43.0
87300,77989.0,86787.0,0.027711439283043846,15.0
87301,32600.0,87232.0,0.027711453566752326,77.0
87302,6012.0,86087.0,0.027712676240279975,3.0
87303,45654.0,87254.0,0.02771525703250821,70.0
87304,13413.0,25365.0,0.027715366395833906,2.0
87305,48754.0,87294.0,0.027715532561409167,155.0
87306,44940.0,44951.0,0.02771584296957263,2.0
87307,15795.0,87279.0,0.027716116825657593,2739.0
87308,22893.0,25162.0,0.027717571749966925,2.0
87309,87159.0,87122.0,0.027718410668092046,272.0
87310,87277.0,85542.0,0.027718943929633536,60.0
87311,80776.0,62972.0,0.027721056466329115,12.0
87312,87114.0,87209.0,0.027722746487224715,189.0
87313,87263.0,84228.0,0.027723186301192384,35.0
87314,27922.0,65265.0,0.027726147069701407,6.0
87315,38136.0,86148.0,0.027728563031162685,57.0
87316,66904.0,82898.0,0.02772977256745069,48.0
87317,17477.0,35625.0,0.027733323451065564,2.0
87318,87306.0,86221.0,0.027735065199183884,5.0
87319,46356.0,87274.0,0.027736034863782205,237.0
87320,23907.0,57545.0,0.02773611591563697,3.0
87321,87188.0,86932.0,0.027737215131076878,126.0
87322,86729.0,86721.0,0.027738377395881284,6.0
87323,49209.0,87250.0,0.02774194125496023,1117.0
87324,57207.0,87213.0,0.027742344847727574,1380.0
87325,87040.0,87283.0,0.027743269253964344,134.0
87326,44265.0,61417.0,0.027745132999218096,5.0
87327,37097.0,79386.0,0.027747114482951977,15.0
87328,16227.0,86555.0,0.027748756305032596,14.0
87329,78176.0,85867.0,0.027748889862368682,6.0
87330,2266.0,87307.0,0.027749741304001034,2740.0
87331,83314.0,87280.0,0.027751458262111242,453.0
87332,36178.0,85995.0,0.027751662093736033,4.0
87333,56076.0,75644.0,0.027754751252407197,5.0
87334,3987.0,87330.0,0.027754912597434254,2741.0
87335,20023.0,85216.0,0.027755996393562313,8.0
87336,45785.0,87323.0,0.027756881327417444,1118.0
87337,48272.0,61133.0,0.027758117677531058,3.0
87338,13440.0,79989.0,0.027759840335944468,8.0
87339,48758.0,87223.0,0.027761864861879502,474.0
87340,38969.0,38971.0,0.027762001302620295,2.0
87341,46027.0,46028.0,0.027762436190892244,2.0
87342,84011.0,84705.0,0.027764570813877055,14.0
87343,50877.0,87265.0,0.027765632021472413,53.0
87344,4267.0,87194.0,0.027766642811386466,52.0
87345,17348.0,86207.0,0.027766894593337595,33.0
87346,15937.0,87166.0,0.02776729513225068,184.0
87347,4525.0,7304.0,0.02776765765245652,2.0
87348,84232.0,85592.0,0.027769354993536905,20.0
87349,17225.0,87324.0,0.02777101333748559,1381.0
87350,81489.0,87243.0,0.027772043896514848,200.0
87351,4504.0,86896.0,0.027772610163468377,262.0
87352,27207.0,87134.0,0.02777520576758439,67.0
87353,39795.0,87246.0,0.02778158644376553,156.0
87354,72609.0,87184.0,0.02778227228439825,92.0
87355,6866.0,6908.0,0.027783714774990705,2.0
87356,58305.0,82705.0,0.027786069931855513,11.0
87357,34691.0,83525.0,0.02778680658772521,3.0
87358,16947.0,87334.0,0.02778754252423705,2742.0
87359,86281.0,87054.0,0.027787965768479576,97.0
87360,83940.0,87353.0,0.02778947414542548,165.0
87361,40938.0,86313.0,0.027790338829305643,53.0
87362,30362.0,87041.0,0.027790898140513297,10.0
87363,19401.0,85714.0,0.027791721238499458,62.0
87364,7850.0,87288.0,0.027791841478473953,450.0
87365,55268.0,87261.0,0.027794352084948095,226.0
87366,35820.0,86988.0,0.027795296255391694,68.0
87367,46355.0,87350.0,0.02779553326043411,201.0
87368,2426.0,2429.0,0.02779563505733655,2.0
87369,6777.0,85545.0,0.02779597605230908,3.0
87370,32398.0,83687.0,0.027798502359685756,12.0
87371,39505.0,87051.0,0.027798554538683226,16.0
87372,32862.0,81529.0,0.02779918392240689,4.0
87373,62775.0,84890.0,0.027799526123753485,46.0
87374,25339.0,76628.0,0.027802074176539834,5.0
87375,27372.0,84983.0,0.02780240142716755,9.0
87376,63958.0,85676.0,0.02780907083301334,26.0
87377,86496.0,87358.0,0.02781023346131431,2763.0
87378,87273.0,82047.0,0.027810622770245305,6.0
87379,41985.0,87228.0,0.027813063755368007,9.0
87380,86554.0,86985.0,0.027814390999343703,192.0
87381,49521.0,87377.0,0.027815272670009696,2764.0
87382,59414.0,81979.0,0.027817107653874525,8.0
87383,16113.0,78869.0,0.027817557908370795,6.0
87384,40366.0,41957.0,0.027820123782750648,2.0
87385,27007.0,87056.0,0.02782104956681658,63.0
87386,65085.0,86361.0,0.027822036990141907,128.0
87387,12258.0,51082.0,0.027822327400850274,2.0
87388,14027.0,80927.0,0.02782268515552043,3.0
87389,68761.0,86934.0,0.02782312732140948,99.0
87390,80816.0,87002.0,0.02782439498445793,80.0
87391,15254.0,86833.0,0.027825352423947677,8.0
87392,46262.0,82811.0,0.027827551200875697,6.0
87393,47593.0,87021.0,0.02782797713834205,173.0
87394,84801.0,87349.0,0.027829112582242972,1395.0
87395,78420.0,87255.0,0.027829677474737004,40.0
87396,12574.0,69302.0,0.02783036335377693,5.0
87397,61825.0,86318.0,0.027830865443730136,84.0
87398,86030.0,86808.0,0.027834229621179585,46.0
87399,33594.0,85482.0,0.027835374576372123,12.0
87400,18412.0,87381.0,0.027837148335885936,2765.0
87401,25727.0,82821.0,0.027840404150346436,6.0
87402,67265.0,52505.0,0.027840686987775833,8.0
87403,43178.0,75703.0,0.027840868516359793,3.0
87404,55222.0,87346.0,0.027840973929318957,186.0
87405,7839.0,36556.0,0.027842022465171576,2.0
87406,15204.0,86892.0,0.02784560846391453,22.0
87407,83499.0,87331.0,0.02784564466653591,465.0
87408,60155.0,87144.0,0.02784777093874013,352.0
87409,18377.0,87282.0,0.027849021076734336,22.0
87410,39231.0,87236.0,0.02785318556054343,76.0
87411,43386.0,43392.0,0.027856338462581096,2.0
87412,27529.0,84408.0,0.027857024043319755,21.0
87413,14681.0,14749.0,0.027857105305487705,2.0
87414,24445.0,53419.0,0.02785768315195897,3.0
87415,86992.0,87389.0,0.027861311202990884,168.0
87416,82173.0,86540.0,0.02786265019595244,20.0
87417,843.0,57525.0,0.027864564089136058,3.0
87418,25042.0,87011.0,0.027865332612050646,7.0
87419,9996.0,86649.0,0.027865466668848524,96.0
87420,31408.0,87400.0,0.027866015617421577,2766.0
87421,7258.0,87200.0,0.027868621116206624,20.0
87422,25886.0,87367.0,0.02786915921460849,202.0
87423,14634.0,85328.0,0.027870118092117736,23.0
87424,63352.0,87336.0,0.027872321124654018,1120.0
87425,37876.0,85135.0,0.027872680554947123,136.0
87426,651.0,82912.0,0.027877318634248013,12.0
87427,79214.0,87325.0,0.027880711336274747,137.0
87428,81946.0,87237.0,0.027882152162468987,74.0
87429,58323.0,58356.0,0.02788442254511471,4.0
87430,76991.0,87394.0,0.027886818835860555,1398.0
87431,5280.0,87430.0,0.027887035725246413,1399.0
87432,20668.0,86998.0,0.027888629711553897,36.0
87433,30552.0,87296.0,0.027889010526006428,279.0
87434,25948.0,87241.0,0.02788973372097672,656.0
87435,46179.0,86569.0,0.027890099205197017,27.0
87436,43898.0,43984.0,0.027891576268042936,2.0
87437,35194.0,87240.0,0.027892088339007498,358.0
87438,54168.0,87424.0,0.027893401146017672,1122.0
87439,70156.0,72505.0,0.027893834900082785,4.0
87440,50265.0,87309.0,0.027896838528002267,273.0
87441,9987.0,87419.0,0.027899068589516206,97.0
87442,3932.0,86660.0,0.027899069686077946,7.0
87443,30026.0,87437.0,0.027900618515875063,359.0
87444,8881.0,36049.0,0.027902076727821513,2.0
87445,50957.0,51145.0,0.027902159866370464,2.0
87446,18039.0,86065.0,0.027906808212376642,75.0
87447,46634.0,87408.0,0.02790728099914938,353.0
87448,81224.0,87125.0,0.02791005825451207,16.0
87449,58835.0,85043.0,0.02791119113822557,34.0
87450,65922.0,86489.0,0.027914861413367572,21.0
87451,6102.0,83877.0,0.027915598076744444,19.0
87452,47146.0,87420.0,0.02791627198597953,2767.0
87453,28544.0,83616.0,0.027917038962148203,14.0
87454,3512.0,86473.0,0.027920548389152425,4.0
87455,85267.0,86758.0,0.027920864555769653,29.0
87456,47800.0,87205.0,0.027923575434927943,64.0
87457,45688.0,84736.0,0.02792501297505465,21.0
87458,87416.0,87441.0,0.027926502299484585,117.0
87459,3452.0,86193.0,0.027928896447591528,22.0
87460,45398.0,45450.0,0.027931983519335624,2.0
87461,3358.0,65862.0,0.027932024533109234,3.0
87462,3454.0,76117.0,0.02793910264857435,5.0
87463,34152.0,87152.0,0.02793941756405209,65.0
87464,45701.0,65302.0,0.027941420702779295,4.0
87465,56559.0,87247.0,0.027944230600464914,305.0
87466,58201.0,87352.0,0.027945438150157105,69.0
87467,20842.0,20843.0,0.027945872203474394,2.0
87468,18181.0,18182.0,0.027948049698460476,2.0
87469,5170.0,86703.0,0.02794885220570932,63.0
87470,45737.0,84903.0,0.027949815003034822,36.0
87471,39135.0,86465.0,0.02795289607297897,3.0
87472,50199.0,87136.0,0.027955016106740168,21.0
87473,17429.0,87433.0,0.027958558551751268,280.0
87474,2285.0,87452.0,0.027960193481133884,2768.0
87475,76757.0,86203.0,0.027961660960171004,156.0
87476,71011.0,83698.0,0.027962007073124392,32.0
87477,21918.0,85005.0,0.027962095152089844,3.0
87478,50882.0,71057.0,0.027962294051033933,4.0
87479,61630.0,87407.0,0.027962540423304417,467.0
87480,55128.0,87312.0,0.027966139969912745,191.0
87481,15834.0,65965.0,0.02796667374722172,4.0
87482,36388.0,86982.0,0.02796684350178171,16.0
87483,65987.0,84794.0,0.027968252706195147,26.0
87484,15752.0,86572.0,0.027969018837882782,64.0
87485,13786.0,86297.0,0.027970009132804455,38.0
87486,78518.0,87474.0,0.027970631426940035,2775.0
87487,8120.0,86698.0,0.027971500795796442,6.0
87488,62216.0,87438.0,0.027972707781542476,1124.0
87489,14620.0,87423.0,0.02797277650120272,24.0
87490,39251.0,87410.0,0.027972781615722905,77.0
87491,4212.0,80336.0,0.027972783367313053,7.0
87492,4202.0,82641.0,0.0279730181134138,9.0
87493,6350.0,87360.0,0.027975853935041498,166.0
87494,2704.0,71207.0,0.027976486444168336,3.0
87495,86400.0,86556.0,0.027976785566311432,17.0
87496,34007.0,86406.0,0.0279784307382623,8.0
87497,86010.0,87447.0,0.027979486049338337,361.0
87498,39689.0,87486.0,0.027980583620292526,2776.0
87499,39445.0,59707.0,0.027981359803083472,3.0
87500,82242.0,85685.0,0.02798247704378913,4.0
87501,75009.0,87498.0,0.02798298604387092,2779.0
87502,40260.0,87351.0,0.0279841532441062,263.0
87503,23176.0,86516.0,0.027984479394399395,5.0
87504,58679.0,87404.0,0.027985171331164214,188.0
87505,60796.0,87412.0,0.027985416664826828,23.0
87506,45915.0,84117.0,0.0279862682420517,9.0
87507,60401.0,87365.0,0.02799194628001283,228.0
87508,18897.0,87443.0,0.027993573504918268,360.0
87509,13570.0,87292.0,0.02799389879275936,57.0
87510,16062.0,87431.0,0.027996245285551006,1400.0
87511,788.0,2697.0,0.02799694184761376,2.0
87512,59186.0,87470.0,0.027997450486641425,38.0
87513,7277.0,87501.0,0.027999226915608143,2780.0
87514,86108.0,87465.0,0.027999238593707426,364.0
87515,24295.0,86255.0,0.02800490533680085,10.0
87516,46222.0,79748.0,0.02800519791202891,6.0
87517,37145.0,83520.0,0.028010468371137357,6.0
87518,13066.0,83537.0,0.028012005936735716,3.0
87519,34677.0,34678.0,0.028012840222610334,2.0
87520,87514.0,87339.0,0.028014309072127392,838.0
87521,56044.0,87488.0,0.028014709470891245,1126.0
87522,43732.0,86609.0,0.028015843310723255,26.0
87523,10794.0,87473.0,0.02801721850322689,281.0
87524,39227.0,87490.0,0.028017678896916275,78.0
87525,29968.0,87493.0,0.02801813745797956,167.0
87526,10195.0,87120.0,0.02801884773271788,59.0
87527,46869.0,79513.0,0.02802122495214182,3.0
87528,85253.0,84502.0,0.028021688983007303,16.0
87529,38460.0,80438.0,0.0280241687291731,9.0
87530,42754.0,42755.0,0.028025959436015838,2.0
87531,68149.0,87513.0,0.028025967247105536,2782.0
87532,85889.0,85694.0,0.028028306827118453,17.0
87533,72923.0,80888.0,0.0280290188383168,4.0
87534,8175.0,12257.0,0.02803021319924985,2.0
87535,12823.0,28483.0,0.028032047250438216,2.0
87536,72155.0,87084.0,0.02803237064077066,23.0
87537,26032.0,86823.0,0.02803381214015673,58.0
87538,27863.0,87537.0,0.028034249771578004,59.0
87539,72932.0,87531.0,0.028034385584037504,2786.0
87540,13278.0,86768.0,0.02803798091399121,20.0
87541,22816.0,22817.0,0.028038939560652818,2.0
87542,83503.0,87376.0,0.028039441153782988,29.0
87543,34378.0,85609.0,0.028043176659068945,82.0
87544,712.0,47310.0,0.028045267741662747,2.0
87545,52715.0,87103.0,0.028045605951888587,61.0
87546,12325.0,85898.0,0.02804760472793667,4.0
87547,4184.0,87484.0,0.028048292440852336,65.0
87548,16186.0,39846.0,0.02804864538648118,2.0
87549,76653.0,77289.0,0.028049485153950976,6.0
87550,26546.0,52656.0,0.02805232601460274,4.0
87551,25542.0,87359.0,0.028053633945995762,98.0
87552,43044.0,87382.0,0.02805445166098266,9.0
87553,6902.0,87289.0,0.028055064774352264,5.0
87554,38117.0,87390.0,0.02805514599029043,81.0
87555,73300.0,87321.0,0.028055201640819167,128.0
87556,29022.0,87539.0,0.02805709319060625,2787.0
87557,30406.0,87434.0,0.028057303944635435,657.0
87558,46513.0,87556.0,0.02805991574178803,2788.0
87559,50166.0,87440.0,0.02806200934888975,274.0
87560,64192.0,87551.0,0.028062077906132514,100.0
87561,32879.0,86915.0,0.02806209911662644,3.0
87562,56271.0,63059.0,0.028064291503977653,6.0
87563,35385.0,50746.0,0.028064864346078633,2.0
87564,42496.0,42507.0,0.028066644768179078,2.0
87565,30421.0,83437.0,0.028067535731100053,8.0
87566,7116.0,86534.0,0.028069730553619734,68.0
87567,65160.0,87319.0,0.02806988218514038,239.0
87568,56374.0,87479.0,0.028070961319466518,469.0
87569,31395.0,87510.0,0.02807140404062065,1401.0
87570,20964.0,20965.0,0.028073114256313748,2.0
87571,10158.0,87565.0,0.02807425606650004,9.0
87572,8315.0,8316.0,0.02807536193726673,2.0
87573,36545.0,87558.0,0.02807593420610816,2789.0
87574,6115.0,6356.0,0.028076217018334546,2.0
87575,86676.0,86855.0,0.0280771686606969,36.0
87576,23780.0,23849.0,0.02807982555653717,2.0
87577,43370.0,75776.0,0.028079947148759637,6.0
87578,42501.0,87564.0,0.028080083382203847,3.0
87579,18065.0,85134.0,0.028080126583028806,25.0
87580,47344.0,87525.0,0.028082257159622998,168.0
87581,86033.0,87037.0,0.0280829696301835,151.0
87582,29632.0,87557.0,0.02808390583645742,658.0
87583,58681.0,85927.0,0.02808543694463456,88.0
87584,4763.0,87456.0,0.028085797440648996,65.0
87585,1105.0,16783.0,0.028086393287232007,2.0
87586,18222.0,18223.0,0.028087151457934834,2.0
87587,54162.0,86622.0,0.02808774597608887,57.0
87588,8334.0,73339.0,0.028088552052140708,4.0
87589,1347.0,87275.0,0.028089789469631758,48.0
87590,11796.0,86344.0,0.028091797561376284,3.0
87591,20671.0,87427.0,0.028093910293253768,138.0
87592,2288.0,40244.0,0.0280948631126525,2.0
87593,2918.0,85555.0,0.028096138938306075,16.0
87594,51756.0,87573.0,0.028097497894358166,2790.0
87595,87494.0,87594.0,0.028100369330039992,2793.0
87596,41498.0,87578.0,0.02810290430685713,4.0
87597,74651.0,87560.0,0.028103030471731457,102.0
87598,46633.0,87521.0,0.028103308003246546,1127.0
87599,35275.0,75078.0,0.02810849929159087,7.0
87600,2536.0,87107.0,0.028108512076418336,13.0
87601,4891.0,87415.0,0.028109508882578783,169.0
87602,39046.0,87014.0,0.02811056976745289,44.0
87603,41404.0,83666.0,0.028114436906936737,5.0
